keyword_id	keyword_name	movie_count	assigned_moods	assignment_type	confidence	short_reason
520	chicago, illinois	365	Uncategorized	none	high	setting
10911	inheritance	365	Uncategorized	none	low	legal/family matter (low-conf Interested removed)
3739	funeral	364	Sad	single	high	mourning ritual
5265	espionage	364	Interested,Afraid	multi	medium	spy operations
2106	cold war	363	Uncategorized	none	medium	time period/historical context tag
972	refugee	362	Interested,Sad	multi	high	displacement and hardship
3713	chase	362	Interested,Afraid	multi	medium	pursuit sequence
11616	vhs	362	Uncategorized	none	high	format tag
193400	teen drama	362	Interested,Sad	multi	medium	adolescent struggles
283085	body horror	362	Disgusted,Afraid	multi	high	grotesque physical transformation
657	fire	361	Uncategorized	none	medium	physical element, no consistent emotion: Ice Age, Elemental, Superstition
6092	army	361	Interested,Afraid	multi	medium	military force
12332	apocalypse	361	Sad,Afraid	multi	high	end of the world
264598	tv special	361	Uncategorized	none	high	format tag
12193	reporter	359	Interested	single	medium	journalistic pursuit
169449	algeria	359	Uncategorized	none	high	country tag
160177	mountaineering	358	Interested,Afraid	multi	medium	extreme climbing, challenge and danger
179991	movie serial	358	Uncategorized	none	high	format tag
207876	1920s	358	Uncategorized	none	high	decade tag
156174	occult	357	Afraid	single	high	dark supernatural practices
312898	violence	357	Disgusted,Afraid,Angry	multi	high	physical aggression
1812	fbi	356	Interested	single	medium	federal investigation
1946	restaurant	355	Uncategorized	none	medium	setting
5349	surfing	355	Uncategorized	none	medium	activity: Point Break=thriller, The Shallows=survival-horror contradict Happy
15363	bank robbery	355	Interested,Afraid	multi	medium	criminal heist
10224	haunting	353	Afraid	single	high	ghostly presence
14720	love affair	352	Happy,Sad	multi	medium	romantic entanglement
178856	folklore	352	Interested,Surprised	multi	medium	traditional tales, wonder
1453	amnesia	351	Interested,Surprised	multi	medium	memory loss mystery
41388	portrait	351	Interested	single	medium	films about fascination and curiosity (Somewhere in Time, Laura)
3289	villain	350	Afraid,Angry	multi	medium	antagonist figure
3182	seduction	349	Interested,Afraid	multi	medium	dangerous seduction with psychological tension (Devil's Advocate, Lolita)
156091	missing person	349	Sad,Afraid	multi	high	disappearance, worry and grief
213891	abstract	349	Interested,Surprised	multi	medium	non-representational art
225273	k-pop	349	Happy	single	medium	pop music culture
325763	ambiguous	349	Interested,Surprised	multi	medium	uncertain meaning, provokes thought
325824	hopeful	349	Happy	single	high	direct positive emotion descriptor
13073	fear	348	Afraid	single	high	direct fear descriptor
5301	brother	347	Happy,Sad	multi	medium	relationship keyword, consistency rule
197582	mysterious	347	Interested,Afraid	multi	medium	enigmatic quality
270	ocean	345	Uncategorized	none	low	natural setting (low-conf Interested removed)
824	drag queen	345	Happy	single	medium	performance art, celebration
1576	technology	345	Interested	single	medium	innovation
170487	essay film	345	Interested	single	medium	intellectual cinema
202371	aggressive	344	Angry	single	high	direct aggression descriptor
1533	isolation	343	Sad,Afraid	multi	high	loneliness and confinement
185343	based on myths, legends or folklore	342	Uncategorized	none	high	source material tag
18068	teenage boy	341	Uncategorized	none	medium	demographic tag
1562	hostage	340	Afraid,Angry	multi	high	captivity under threat
162710	culture	340	Uncategorized	none	low	broad social theme (low-conf Interested removed)
173644	communism	340	Uncategorized	none	low	political ideology (low-conf Interested removed)
317204	tokusatsu	340	Uncategorized	none	low	Japanese special effects genre (low-conf Interested removed) (low-conf Happy removed)
10776	marijuana	339	Uncategorized	none	low	recreational substance, comedic context (low-conf Happy removed)
208733	video art	338	Surprised	single	low	visual art medium (low-conf Interested removed)
2658	new zealand	336	Uncategorized	none	high	country tag
190200	short compilation	336	Uncategorized	none	high	format tag
536	israel	334	Uncategorized	none	high	country tag
1862	coming out	333	Happy,Sad,Afraid	multi	medium	identity revelation, joy but also fear
2340	paranoia	333	Afraid	single	high	irrational fear and suspicion
9902	wildlife	333	Interested	single	medium	animal life
15097	shark	332	Afraid	single	high	predator, fear
7376	princess	331	Happy	single	medium	fairy tale royalty
2111	soviet union	330	Uncategorized	none	low	political entity (low-conf Interested removed)
2903	propaganda	330	Interested,Angry	multi	medium	manipulative messaging
2957	vietnam war	329	Sad,Afraid,Angry	multi	high	war atrocities
12570	whodunit	329	Interested,Surprised	multi	high	mystery puzzle
295907	psychological horror	329	Afraid	single	high	mental dread
388	scotland	328	Uncategorized	none	high	geographic tag
15016	twins	328	Surprised	single	low	duality theme (low-conf Interested removed)
222228	cinema history	328	Interested	single	medium	film study
5509	spanish civil war (1936-39)	327	Sad,Afraid,Angry	multi	high	armed conflict
293194	youth	327	Interested,Sad	multi	medium	consistent mix of interest and wistfulness about lost/threatened youth
10084	rescue	326	Happy,Afraid	multi	medium	salvation from danger
10226	neighbor	325	Interested	single	medium	neighbor films (Drive, The Voyeurs, Flipped) consistently evoke curiosity
14903	home invasion	324	Afraid,Angry	multi	high	violation of safety
208591	abortion	324	Interested,Sad	multi	medium	controversial personal decision
272553	psychological	324	Interested,Afraid	multi	medium	mental complexity
6876	vacation	323	Happy,Sad	multi	medium	Aftersun is melancholic, keyword covers joyful and bittersweet vacation films
2020	revolution	322	Interested,Angry	multi	high	political upheaval
3199	clown	322	Afraid	single	medium	2/3 films are horror (It), Joker is not Happy — clowns primarily frightening
3098	castle	321	Interested,Surprised	multi	medium	fantasy adventure with wonder and discovery (LotR, Shrek), boosts Surprised
6165	historical figure	321	Interested	single	medium	real person biography
1646	autism	320	Interested,Sad	multi	medium	neurodevelopmental condition
5890	community	320	Interested	single	medium	isolated communities with consistent discovery/interest signal
704	adolescence	319	Interested,Sad	multi	medium	growing up struggles
293198	fantasy	319	Happy,Interested,Surprised	multi	medium	magical worlds
2070	olympic games	318	Uncategorized	none	medium	setting marker: Munich=terror, For Your Eyes Only=spy, Molly's Game=poker
10617	disaster	317	Sad,Afraid	multi	high	catastrophic event
195239	travelogue	317	Happy,Interested	multi	medium	travel exploration
537	palestine	316	Interested,Sad,Angry	multi	high	conflict region
733	dancer	316	Happy	single	medium	performance art
1252	suicide attempt	316	Sad	single	high	self-harm crisis
6026	cinema on cinema	316	Interested	single	medium	meta filmmaking
2393	adoption	315	Happy,Sad	multi	medium	new family but also loss
4375	transformation	314	Interested,Surprised	multi	medium	change and metamorphosis
207046	murder mystery	313	Interested,Afraid	multi	high	crime puzzle
325811	excited	313	Happy	single	high	direct positive emotion descriptor
490	philosophy	312	Interested	single	medium	intellectual exploration
322496	action	312	Interested	single	medium	genre keyword for exciting engaging films, not a neutral place/time
10325	mistaken identity	311	Surprised	single	medium	A History of Violence and The Father are thriller/drama, Surprised is the linking element
13160	university	311	Uncategorized	none	medium	setting
3644	south africa	310	Uncategorized	none	high	country tag
5625	relationship problems	310	Happy,Sad	multi	medium	relationship keyword: Angry not primary for Fever Pitch, Eternal Sunshine
5888	agriculture	310	Uncategorized	none	low	farming (low-conf Interested removed)
222119	opera live performance	310	Uncategorized	none	low	musical performance (low-conf Interested removed)
325778	bold	310	Interested	single	medium	bold actions (Interstellar, Anaconda) evoke interest and tension
12990	singing	308	Happy	single	medium	musical expression
10291	organized crime	307	Interested,Afraid	multi	medium	criminal networks
15090	police officer	307	Uncategorized	none	low	law enforcement (low-conf Interested removed)
9853	paranormal	306	Surprised,Afraid	multi	medium	unexplained phenomena
324713	whimsical	306	Happy,Surprised	multi	high	playful and fanciful
14999	devil	305	Afraid	single	high	embodiment of evil
18044	railroad	305	Uncategorized	none	medium	transport infrastructure
33577	environment	305	Interested,Sad	multi	medium	ecological awareness
6083	politician	304	Uncategorized	none	low	political figure (low-conf Interested removed)
9823	rivalry	304	Interested,Angry	multi	medium	competitive conflict
2800	psychology	303	Interested	single	medium	study of mind
740	aids	302	Sad	single	high	devastating illness
13043	dating	302	Happy,Sad	multi	medium	relationship keyword: dating films show both joy and heartbreak
163412	fitness	302	Uncategorized	none	low	physical health (low-conf Interested removed) (low-conf Happy removed)
6300	puppet	301	Happy,Surprised	multi	low	Pinocchio and Gremlins have strong Happy components (wonder, childlikeness)
14909	alien invasion	301	Afraid	single	high	extraterrestrial attack
10941	disappearance	300	Sad,Afraid	multi	high	mysterious vanishing
160279	18th century	300	Uncategorized	none	high	period tag
3434	thailand	299	Uncategorized	none	high	country tag
40931	witchcraft	298	Afraid	single	medium	dark magic
272265	ukraine	298	Uncategorized	none	high	country tag
6203	loss	297	Sad	single	high	grief and deprivation
186565	zombie apocalypse	297	Disgusted,Afraid	multi	high	undead outbreak
220014	alpinism	297	Uncategorized	none	low	mountain climbing (low-conf Interested removed)
325773	audacious	297	Happy,Surprised	multi	medium	bold and daring
325775	awestruck	297	Interested,Surprised	multi	high	direct wonder descriptor
447	post-traumatic stress disorder (ptsd)	295	Sad,Afraid	multi	high	psychological aftermath of trauma
10053	sexploitation	295	Disgusted	single	medium	exploitative sexual content
5923	sister	294	Uncategorized	none	medium	family role tag
10818	author	294	Uncategorized	none	low	literary profession (low-conf Interested removed)
169086	political satire	294	Happy,Angry	multi	medium	humor targeting politics
745	nun	293	Afraid	single	medium	2/3 films (Silent Hill, The Nun) are horror — dominantly horror associated
250593	horror anthology	293	Afraid	single	high	collected horror stories
273060	christian faith	293	Interested	single	medium	faith films (I Can Only Imagine 2, Redeeming Love) primarily narratively engaging
2981	homelessness	292	Sad	single	high	destitution
155291	cowboy	292	Uncategorized	none	low	western archetype (low-conf Interested removed)
11925	domestic violence	291	Sad,Disgusted,Angry	multi	high	intimate partner abuse
157303	first love	291	Happy,Sad	multi	medium	tender and bittersweet
163080	finland	291	Uncategorized	none	high	country tag
270308	terror	291	Afraid	single	high	extreme fear
588	rome, italy	290	Uncategorized	none	high	setting
9725	sword fight	289	Interested	single	medium	combat action
194451	social issues	289	Interested,Sad,Angry	multi	medium	societal problems
210184	1910s	289	Uncategorized	none	high	decade tag
2803	affectation	288	Interested	single	medium	pretense evokes curiosity, audience wants to see through the facade
10278	ninja	288	Interested	single	medium	martial arts warrior
189092	journey	288	Happy,Interested	multi	medium	travel and discovery
11038	trial	287	Interested	single	medium	legal proceedings
393	civil war	286	Sad,Afraid,Angry	multi	high	internal armed conflict
33922	pop music	286	Happy	single	medium	upbeat music
212737	philosophical	286	Interested	single	medium	intellectual depth
10125	mad scientist	285	Interested,Afraid	multi	medium	dangerous experiments
9758	deception	284	Interested,Angry	multi	medium	lies and manipulation
3203	pilot	283	Uncategorized	none	medium	profession
